City,Timestamp,TotalJamDelay,TrafficIndex,JamLengthKm,JamCount,TrafficIndexLastWeek,UpdateTimeUTCWeekAgo,LiveTravelTimePer10Km,HistoricTravelTimePer10Km,TravelDelayMinutes,Hour,DayName,Month,TrafficFrictionScore,FrictionCategory
fujairah,2024-11-18 15:46:00.000,6.0,16.0,3.9,2.0,15.0,2024-11-11 15:01:00.000,12.791877376552156,12.5639004210997,0.2279769554524549,15,Monday,November,0.2903263449233892,Moderate
fujairah,2024-11-18 14:16:00.000,11.6,16.0,2.3,3.0,15.0,2024-11-11 14:31:00.000,12.66367961962123,12.221486819718484,0.4421927999027453,14,Monday,November,0.5789054067487752,Moderate
fujairah,2024-11-18 13:31:00.000,12.8,14.0,0.9,5.0,13.0,2024-11-11 13:46:00.000,12.196589838044732,11.831898600075911,0.3646912379688185,13,Monday,November,0.4315180094199529,Moderate
fujairah,2024-11-18 12:31:00.000,3.5,8.0,0.2,1.0,9.0,2024-11-11 12:46:00.000,11.357207157407178,11.272312680548396,0.084894476858782,12,Monday,November,0.0602499091461696,Moderate
fujairah,2024-11-18 12:01:30.000,1.6,6.0,0.1,1.0,9.0,2024-11-11 12:46:00.000,11.090298052260405,11.169767510175596,-0.0794694579151915,12,Monday,November,-0.042688153272373124,Low
fujairah,2024-11-18 11:01:00.000,0.0,7.0,0.0,0.0,8.0,2024-11-11 11:01:00.000,11.004658064686248,11.001425443802448,0.0032326208838,11,Monday,November,0.0020568558412898973,Moderate
fujairah,2024-11-18 10:31:30.000,7.8,11.0,1.0,2.0,10.0,2024-11-11 10:01:00.000,11.584180959725389,11.229907159553177,0.3542738001722121,10,Monday,November,0.34702083877685325,Moderate
fujairah,2024-11-18 09:01:30.000,0.0,10.0,0.0,0.0,11.0,2024-11-11 09:01:00.000,11.868171644223066,11.697063192124162,0.1711084520989043,9,Monday,November,0.1462832587021627,Moderate
fujairah,2024-11-18 08:16:30.000,0.0,11.0,0.0,0.0,12.0,2024-11-11 08:16:30.001,12.09508994630706,11.887848903221451,0.2072410430856077,8,Monday,November,0.19176316022353965,Moderate
fujairah,2024-11-18 08:01:30.001,2.8,10.0,0.3,1.0,12.0,2024-11-11 08:16:30.001,11.86425238593963,11.774807273816796,0.0894451121228332,8,Monday,November,0.0759631219796939,Moderate
fujairah,2024-11-18 07:46:30.000,5.9,11.0,0.9,2.0,12.0,2024-11-11 07:16:30.000,11.939207384670098,11.838673147130548,0.1005342375395503,7,Monday,November,0.09341220922237355,Moderate
fujairah,2024-11-18 06:46:30.000,6.4,11.0,5.8,2.0,10.0,2024-11-11 06:16:30.000,11.744690698135676,11.572969351198031,0.1717213469376428,6,Monday,November,0.16321954711809106,Moderate
fujairah,2024-11-18 05:01:00.001,0.0,8.0,0.0,0.0,8.0,2024-11-11 05:01:30.000,11.329477545615408,11.208083821998656,0.1213937236167517,5,Monday,November,0.08664726320371466,Moderate
fujairah,2024-11-18 04:01:30.000,11.1,12.0,0.8,2.0,14.0,2024-11-11 04:01:30.000,12.02593199768595,11.553824123514612,0.4721078741713373,4,Monday,November,0.4903393395547634,Moderate
fujairah,2024-11-18 03:46:30.000,14.0,11.0,2.0,4.0,13.0,2024-11-11 03:46:30.000,11.83638709280853,11.456954361745016,0.379432731063515,3,Monday,November,0.3642992640029123,Moderate
fujairah,2024-11-18 02:01:30.000,2.3,4.0,6.8,1.0,4.0,2024-11-11 02:31:30.000,10.108952679704023,10.08884784191324,0.0201048377907859,2,Monday,November,0.007971113493161678,Moderate
fujairah,2024-11-18 01:16:30.000,3.6,9.0,0.4,1.0,2.0,2024-11-11 01:01:30.000,10.755116809674828,10.299389460608806,0.4557273490660218,1,Monday,November,0.39823196872795513,Moderate
fujairah,2024-11-18 00:16:30.000,0.0,8.0,0.0,0.0,4.0,2024-11-11 00:01:30.000,11.621905649661116,11.463216937461212,0.1586887121999041,0,Monday,November,0.11074637290083375,Moderate
fujairah,2024-11-17 23:46:30.000,0.0,7.0,0.0,0.0,6.0,2024-11-10 23:01:30.000,11.128482337067492,11.078976364791666,0.0495059722758259,23,Sunday,November,0.03127922603319846,Moderate
fujairah,2024-11-17 22:46:30.000,0.0,9.0,0.0,0.0,9.0,2024-11-10 22:01:30.000,11.438178729000615,11.250003348572465,0.188175380428154,22,Sunday,November,0.15054025953407882,Moderate
fujairah,2024-11-17 21:01:30.000,0.0,9.0,0.0,0.0,9.0,2024-11-10 21:01:30.000,11.284850777164367,11.164224103583765,0.1206266735806043,21,Sunday,November,0.09724276870050715,Moderate
fujairah,2024-11-17 20:01:30.000,1.2,10.0,0.1,1.0,10.0,2024-11-10 20:46:30.000,11.820562181156305,11.636588651836718,0.1839735293195872,20,Sunday,November,0.15809919455264826,Moderate
fujairah,2024-11-17 19:01:00.000,1.2,12.0,0.1,1.0,11.0,2024-11-10 19:31:00.001,11.91170549445097,11.708930418881064,0.2027750755699049,19,Sunday,November,0.2078158140657405,Moderate
fujairah,2024-11-17 18:01:00.001,0.0,13.0,0.0,0.0,13.0,2024-11-10 18:01:00.000,12.15775467566398,12.101019019047673,0.0567356566163059,18,Sunday,November,0.06095053109585523,Moderate
fujairah,2024-11-17 17:01:00.000,13.8,15.0,1.3,5.0,14.0,2024-11-10 17:01:00.000,12.344405174023814,12.183270891248924,0.1611342827748902,17,Sunday,November,0.19838795863592448,Moderate
fujairah,2024-11-17 16:01:00.001,4.5,17.0,0.2,1.0,16.0,2024-11-10 16:16:00.000,12.447741483122236,12.22943394231832,0.2183075408039148,16,Sunday,November,0.3034668825369237,Moderate
fujairah,2024-11-17 15:01:00.000,6.5,17.0,0.5,2.0,16.0,2024-11-10 15:01:00.001,12.437055212739011,12.194867366599343,0.2421878461396662,15,Sunday,November,0.3376169055885743,Moderate
fujairah,2024-11-17 14:31:00.001,5.2,17.0,0.7,2.0,17.0,2024-11-10 14:31:00.001,12.461292544438232,12.243222164157832,0.2180703802804018,14,Sunday,November,0.3027958175601566,Moderate
fujairah,2024-11-17 13:31:00.000,15.2,15.0,1.2,5.0,14.0,2024-11-10 13:31:00.001,12.445631127868886,12.08440305309927,0.361228074769615,13,Sunday,November,0.44838136379062354,Moderate
fujairah,2024-11-17 12:46:00.000,10.4,10.0,0.6,1.0,10.0,2024-11-10 12:46:00.000,11.565156367162883,11.493281249822498,0.0718751173403866,12,Sunday,November,0.06253663838731426,Moderate
fujairah,2024-11-17 11:01:00.000,0.0,5.0,0.0,0.0,7.0,2024-11-10 11:46:00.000,10.958711411897127,11.0063050117902,-0.0475935998930729,11,Sunday,November,-0.021621061674235657,Low
fujairah,2024-11-17 10:01:00.000,0.0,7.0,0.0,0.0,6.0,2024-11-10 10:31:30.001,11.327582914016965,11.224270057576696,0.1033128564402687,10,Sunday,November,0.06443091545126428,Moderate
fujairah,2024-11-17 09:01:00.000,7.0,10.0,0.9,2.0,10.0,2024-11-10 09:01:00.001,11.766431652149173,11.50720974894482,0.2592219032043523,9,Sunday,November,0.22526912158538023,Moderate
fujairah,2024-11-17 08:01:30.001,0.0,11.0,0.0,0.0,11.0,2024-11-10 08:01:30.000,11.826684870796624,11.622392079568968,0.2042927912276564,8,Sunday,November,0.19335268403606998,Moderate
fujairah,2024-11-17 07:16:30.000,6.4,11.0,1.1,3.0,10.0,2024-11-10 07:46:30.000,11.869302865747256,11.653545698435387,0.2157571673118674,7,Sunday,November,0.20365723032683575,Moderate
fujairah,2024-11-17 06:31:30.000,4.0,11.0,0.9,1.0,10.0,2024-11-10 06:01:30.000,11.71022753498737,11.45969747462788,0.2505300603594893,6,Sunday,November,0.24048022821334297,Moderate
fujairah,2024-11-17 05:01:00.000,4.8,10.0,8.9,2.0,11.0,2024-11-10 05:46:30.000,11.455716192869447,11.233669161472768,0.2220470313966789,5,Sunday,November,0.19766207122977786,Moderate
fujairah,2024-11-17 04:31:30.000,0.0,10.0,0.0,0.0,7.0,2024-11-10 04:16:30.000,11.256819290013166,11.017338281145443,0.2394810088677204,4,Sunday,November,0.2173673919748464,Moderate
fujairah,2024-11-17 03:16:30.000,0.0,5.0,0.0,0.0,8.0,2024-11-10 03:01:30.000,10.665590343669855,10.757477164254109,-0.0918868205842518,3,Sunday,November,-0.042708350285689284,Low
fujairah,2024-11-17 02:46:30.000,0.0,6.0,0.0,0.0,8.0,2024-11-10 02:46:30.000,11.186675655422995,11.264568189528465,-0.0778925341054677,2,Sunday,November,-0.04148895872167297,Low
fujairah,2024-11-17 01:16:30.000,0.0,6.0,0.0,0.0,6.0,2024-11-10 01:01:30.000,10.669067738537128,10.707733299684548,-0.03866556114742,1,Sunday,November,-0.02166596425140275,Low
fujairah,2024-11-17 00:01:30.000,0.0,9.0,0.0,0.0,7.0,2024-11-10 00:16:30.000,11.27490604982077,10.91691188513055,0.3579941646902185,0,Sunday,November,0.29513359786300375,Moderate
fujairah,2024-11-16 23:16:30.000,0.0,9.0,0.0,0.0,5.0,2024-11-09 23:01:30.000,11.52813927330214,11.15141128157015,0.3767279917319914,23,Saturday,November,0.3040468905663488,Moderate
fujairah,2024-11-16 23:01:30.000,0.0,7.0,0.0,0.0,5.0,2024-11-09 23:01:30.000,11.28112511885448,11.121733399784702,0.1593917190697773,23,Saturday,November,0.10032087565685043,Moderate
fujairah,2024-11-16 22:16:30.000,12.7,10.0,9.1,2.0,7.0,2024-11-09 22:01:30.001,11.446820352558076,11.061980877310694,0.3848394752473822,22,Saturday,November,0.3478938171342614,Moderate
fujairah,2024-11-16 21:16:30.000,0.0,9.0,0.0,0.0,9.0,2024-11-09 21:01:00.001,11.330230298760435,11.153229238411877,0.1770010603485605,21,Saturday,November,0.14282944509476073,Moderate
fujairah,2024-11-16 20:01:30.000,0.0,9.0,0.0,0.0,11.0,2024-11-09 20:01:00.001,11.553033819646323,11.615181399871142,-0.0621475802248188,20,Saturday,November,-0.04815492782829672,Low
fujairah,2024-11-16 19:01:00.001,3.0,14.0,0.2,2.0,14.0,2024-11-09 19:01:00.001,11.982925502193211,11.781459854737784,0.2014656474554303,19,Saturday,November,0.23940318934599053,Moderate
fujairah,2024-11-16 18:01:00.000,5.2,16.0,0.4,2.0,17.0,2024-11-09 18:01:00.000,12.407490990492864,12.25150642184996,0.1559845686429035,18,Saturday,November,0.20370989593862546,Moderate
fujairah,2024-11-16 17:01:00.000,2.8,19.0,0.3,2.0,19.0,2024-11-09 17:01:00.000,12.585488865795057,12.286266934717124,0.2992219310779322,17,Saturday,November,0.462729380754058,Moderate
fujairah,2024-11-16 16:31:00.001,13.1,20.0,1.4,4.0,21.0,2024-11-09 16:01:00.000,12.745242148151824,12.365104865329062,0.380137282822762,16,Saturday,November,0.6148549275771076,Moderate
fujairah,2024-11-16 15:01:00.000,14.3,20.0,1.6,6.0,21.0,2024-11-09 15:16:00.000,12.642779534025504,12.22194221531045,0.4208373187150531,15,Saturday,November,0.6886586621034247,Moderate
fujairah,2024-11-16 14:31:00.000,11.3,19.0,1.9,4.0,21.0,2024-11-09 14:31:00.001,12.770239643534536,12.296968808447083,0.4732708350874528,14,Saturday,November,0.7312489774296803,Moderate
fujairah,2024-11-16 13:46:00.001,7.4,17.0,1.2,2.0,19.0,2024-11-09 13:46:00.000,12.32140100625756,11.802574592749709,0.5188264135078526,13,Saturday,November,0.7472987321809936,Moderate
fujairah,2024-11-16 12:46:30.000,6.2,9.0,0.9,2.0,10.0,2024-11-09 12:46:00.000,11.305037233505884,11.208220675473603,0.0968165580322786,12,Saturday,November,0.07774195811448054,Moderate
fujairah,2024-11-16 12:16:30.001,0.0,8.0,0.0,0.0,10.0,2024-11-09 12:46:00.000,11.108407905431966,11.050935466673998,0.0574724387579674,12,Saturday,November,0.04160548321454634,Moderate
fujairah,2024-11-16 11:01:00.000,2.3,6.0,0.0,1.0,7.0,2024-11-09 11:01:00.000,10.955930907911323,10.921737319150957,0.0341935887603668,11,Saturday,November,0.01878469757759656,Moderate
fujairah,2024-11-16 10:01:30.000,6.9,7.0,1.9,1.0,7.0,2024-11-09 10:01:00.000,11.169103721091671,11.061004443905176,0.1080992771864952,10,Saturday,November,0.06841105110688389,Moderate
fujairah,2024-11-16 09:01:30.001,0.0,9.0,0.0,0.0,10.0,2024-11-09 09:01:00.000,11.676711927801552,11.523174025022824,0.1535379027787282,9,Saturday,November,0.11991844625515992,Moderate
fujairah,2024-11-16 08:01:30.000,0.0,11.0,0.0,0.0,11.0,2024-11-09 08:01:30.000,12.069431318075626,11.89303442684306,0.1763968912325673,8,Saturday,November,0.16315144932051456,Moderate
fujairah,2024-11-16 07:16:30.000,1.8,11.0,0.0,1.0,10.0,2024-11-09 07:01:30.000,12.132567757525717,11.897337119618491,0.2352306379072253,7,Saturday,November,0.2174887532364429,Moderate
fujairah,2024-11-16 06:01:30.000,6.7,10.0,5.6,1.0,10.0,2024-11-09 06:01:30.000,11.751238471321525,11.547817147997636,0.2034213233238873,6,Saturday,November,0.17615564977937137,Moderate
fujairah,2024-11-16 05:16:30.000,6.8,10.0,6.0,2.0,10.0,2024-11-09 05:16:30.001,11.58941388612385,11.374124568532038,0.2152893175918127,5,Saturday,November,0.1892799013186808,Moderate
fujairah,2024-11-16 04:31:30.000,0.0,9.0,0.0,0.0,9.0,2024-11-09 04:31:30.000,11.41434191938327,11.23773832412307,0.1766035952602003,4,Saturday,November,0.1414370322122475,Moderate
fujairah,2024-11-16 04:01:30.000,0.0,7.0,0.0,0.0,9.0,2024-11-09 04:31:30.000,11.280638419224594,11.2179679023205,0.0626705169040935,4,Saturday,November,0.03910633567046563,Moderate
fujairah,2024-11-16 03:01:30.000,0.0,7.0,0.0,0.0,7.0,2024-11-09 03:16:30.000,11.12285665749911,11.054849219825702,0.0680074376734083,3,Saturday,November,0.04306273692635349,Moderate
fujairah,2024-11-16 02:46:30.000,0.0,8.0,0.0,0.0,7.0,2024-11-09 02:46:30.000,11.394546336427773,11.205727034437777,0.1888193019899979,2,Saturday,November,0.13480200001996198,Moderate
fujairah,2024-11-16 01:31:30.000,2.7,12.0,3.7,1.0,5.0,2024-11-09 01:01:30.000,11.945123724921164,11.398173876389867,0.5469498485312965,1,Saturday,November,0.5758289225584596,Moderate
fujairah,2024-11-16 00:46:30.000,3.4,9.0,0.4,1.0,7.0,2024-11-09 00:01:30.001,11.403989319490613,11.18389247067466,0.2200968488159542,0,Saturday,November,0.17711826580393414,Moderate
fujairah,2024-11-15 23:01:30.000,0.0,8.0,0.0,0.0,9.0,2024-11-08 23:46:30.000,11.380721584477708,11.169321527189924,0.2114000572877827,23,Friday,November,0.15141478864095012,Moderate
fujairah,2024-11-15 22:16:30.000,0.0,10.0,0.0,0.0,6.0,2024-11-08 22:16:30.000,11.666583899206422,11.295482109120744,0.3711017900856781,22,Friday,November,0.3285400184787378,Moderate
fujairah,2024-11-15 21:01:30.000,3.1,10.0,0.3,1.0,9.0,2024-11-08 21:01:00.000,11.494709729951724,11.282382052361015,0.212327677590709,21,Friday,November,0.1881940148856031,Moderate
fujairah,2024-11-15 20:01:00.000,12.1,11.0,6.4,1.0,10.0,2024-11-08 20:16:00.000,11.727192824803137,11.62012267660791,0.1070701481952252,20,Friday,November,0.10135621309045476,Moderate
fujairah,2024-11-15 19:01:00.000,0.0,13.0,0.0,0.0,15.0,2024-11-08 19:01:00.000,12.062927081373717,11.953200731816471,0.109726349557242,19,Friday,November,0.11933561363588202,Moderate
fujairah,2024-11-15 18:01:00.000,3.8,17.0,0.1,1.0,19.0,2024-11-08 18:01:00.000,12.479218244315556,12.295154012954065,0.184064231361491,18,Friday,November,0.2544979859421496,Moderate
fujairah,2024-11-15 17:16:00.001,13.7,19.0,1.2,4.0,20.0,2024-11-08 17:31:00.000,12.780515549912115,12.436584157802775,0.3439313921093401,17,Friday,November,0.5254414208243475,Moderate
fujairah,2024-11-15 16:46:00.000,9.2,19.0,2.7,5.0,19.0,2024-11-08 16:16:00.001,12.763287379146416,12.42740914486727,0.3358782342791464,16,Friday,November,0.5135170474321694,Moderate
fujairah,2024-11-15 15:01:00.000,9.2,18.0,1.3,4.0,18.0,2024-11-08 15:01:00.000,12.512387579131548,12.226458906324591,0.2859286728069552,15,Friday,November,0.4209490376533221,Moderate
fujairah,2024-11-15 14:31:00.001,5.1,17.0,0.9,3.0,18.0,2024-11-08 14:46:00.000,12.390934261004237,12.138686745433391,0.2522475155708434,14,Friday,November,0.3532678496969703,Moderate
fujairah,2024-11-15 13:46:00.001,3.6,16.0,0.5,2.0,13.0,2024-11-08 13:46:00.000,12.194394182128248,11.74180297681472,0.4525912053135279,13,Friday,November,0.6167246460629071,Moderate
fujairah,2024-11-15 12:31:00.001,3.6,8.0,0.4,2.0,8.0,2024-11-08 12:46:00.000,11.1081319744651,10.971224566961627,0.1369074075034717,12,Friday,November,0.09983017422923005,Moderate
fujairah,2024-11-15 11:31:30.000,1.8,7.0,0.5,1.0,5.0,2024-11-08 11:01:30.000,10.918671961513894,10.661747175922216,0.2569247855916785,11,Friday,November,0.1686846883035553,Moderate
fujairah,2024-11-15 11:16:30.000,4.4,5.0,0.3,1.0,5.0,2024-11-08 11:01:30.000,10.589960563311978,10.516206964126956,0.0737535991850233,11,Friday,November,0.03506663544974483,Moderate
fujairah,2024-11-15 10:01:30.000,0.0,5.0,0.0,0.0,5.0,2024-11-08 10:16:30.000,10.97366835342659,10.954143991898178,0.0195243615284113,10,Friday,November,0.008911860909830913,Moderate
fujairah,2024-11-15 09:01:30.000,6.8,7.0,0.5,2.0,9.0,2024-11-08 09:01:30.000,11.073981545858745,10.977242604178931,0.0967389416798116,9,Friday,November,0.061688769773649815,Moderate
fujairah,2024-11-15 08:46:30.000,5.4,9.0,0.6,2.0,12.0,2024-11-08 08:46:30.001,11.424784325191414,11.182353444965896,0.2424308802255179,8,Friday,November,0.1951179537266286,Moderate
fujairah,2024-11-15 07:01:30.000,6.4,10.0,0.3,2.0,9.0,2024-11-08 07:01:30.001,11.564280429756328,11.296138676256993,0.2681417534993358,7,Friday,November,0.23737470049206702,Moderate
fujairah,2024-11-15 06:01:30.000,3.7,9.0,3.8,2.0,9.0,2024-11-08 06:01:30.000,11.366174013234776,11.235526338305167,0.130647674929607,6,Friday,November,0.10465278073869466,Moderate
fujairah,2024-11-15 05:16:30.001,3.7,9.0,4.4,1.0,9.0,2024-11-08 05:01:30.001,11.361355341442067,11.219362687616268,0.1419926538257989,5,Friday,November,0.11390432059414134,Moderate
fujairah,2024-11-15 04:01:30.000,5.5,9.0,0.2,1.0,9.0,2024-11-08 04:01:30.001,11.443587294046356,11.183095556844268,0.2604917372020878,4,Friday,November,0.20964013254665942,Moderate
fujairah,2024-11-15 03:46:30.001,5.4,10.0,1.3,3.0,9.0,2024-11-08 03:46:30.000,11.557178351327838,11.160695952037278,0.3964823992905604,3,Friday,November,0.3552488133306654,Moderate
fujairah,2024-11-15 03:16:30.000,8.5,3.0,1.2,3.0,9.0,2024-11-08 03:46:30.000,10.524812070210013,10.727396351970242,-0.2025842817602292,3,Friday,November,-0.05665427335208559,Low
fujairah,2024-11-15 02:16:30.000,0.0,5.0,0.0,0.0,4.0,2024-11-08 02:01:30.000,10.08157824528606,10.010666065885465,0.0709121794005955,2,Friday,November,0.035418312295048694,Moderate
fujairah,2024-11-15 01:01:30.000,0.0,2.0,0.0,0.0,6.0,2024-11-08 01:01:30.000,9.809291713084924,10.143688920608923,-0.3343972075240007,1,Friday,November,-0.06593207069759492,Low
fujairah,2024-11-15 00:01:30.000,0.0,2.0,0.0,0.0,7.0,2024-11-08 00:01:30.000,10.0463379716962,10.39045485855168,-0.3441168868554811,0,Friday,November,-0.06623711695783174,Low
fujairah,2024-11-14 23:01:30.000,0.0,6.0,0.0,0.0,7.0,2024-11-07 23:46:30.000,10.44930599170015,10.502145609834306,-0.0528396181341559,23,Thursday,November,-0.030187898795466957,Low
fujairah,2024-11-14 22:01:00.000,7.2,7.0,9.3,1.0,8.0,2024-11-07 22:01:30.000,11.006283088791406,11.022926189224268,-0.0166431004328622,22,Thursday,November,-0.010569035937474078,Low
fujairah,2024-11-14 21:16:30.001,0.0,9.0,0.0,0.0,9.0,2024-11-07 21:01:00.001,11.20474987632139,11.00303133398806,0.2017185423333316,21,Thursday,November,0.16499697455118953,Moderate
fujairah,2024-11-14 20:16:00.000,0.0,12.0,0.0,0.0,11.0,2024-11-07 20:01:00.001,12.029045044930884,11.65235239688026,0.3766926480506249,20,Thursday,November,0.3879312625163759,Moderate
fujairah,2024-11-14 19:16:00.001,5.5,14.0,1.1,2.0,14.0,2024-11-07 19:01:00.000,12.175910775786956,11.841438340850395,0.3344724349365595,19,Thursday,November,0.3954430158165715,Moderate
fujairah,2024-11-14 18:01:00.000,0.0,13.0,0.0,0.0,15.0,2024-11-07 18:01:00.000,12.310751263765288,12.286573587893304,0.0241776758719822,18,Thursday,November,0.025581565445186517,Moderate
fujairah,2024-11-14 17:16:00.001,0.0,15.0,0.0,0.0,17.0,2024-11-07 17:01:00.000,12.50972063596501,12.484898016756492,0.0248226192085176,17,Thursday,November,0.029823174176355594,Moderate
fujairah,2024-11-14 16:01:00.000,0.0,15.0,0.0,0.0,16.0,2024-11-07 16:01:00.000,12.34802468055554,12.272075831629971,0.0759488489255666,16,Thursday,November,0.09283129843015432,Moderate
fujairah,2024-11-14 15:01:00.000,9.5,16.0,1.9,2.0,17.0,2024-11-07 15:01:00.000,12.316908553010215,12.066398905566146,0.2505096474440691,15,Thursday,November,0.3321748593324038,Moderate
fujairah,2024-11-14 14:46:00.000,8.4,17.0,2.3,3.0,18.0,2024-11-07 14:46:00.000,12.209974282942468,11.92185345053314,0.2881208324093283,14,Thursday,November,0.4108467002452158,Moderate
fujairah,2024-11-14 13:31:00.000,8.4,14.0,1.8,3.0,14.0,2024-11-07 13:31:00.000,11.9474503265878,11.604445978736562,0.3430043478512381,13,Thursday,November,0.4138121611937703,Moderate
fujairah,2024-11-14 12:46:00.000,2.8,8.0,0.3,1.0,9.0,2024-11-07 12:46:00.000,11.24387571319903,11.232671286125145,0.0112044270738849,12,Thursday,November,0.007979884241943326,Moderate
fujairah,2024-11-14 12:01:00.000,0.0,7.0,0.0,0.0,9.0,2024-11-07 12:46:00.000,11.040631314341804,11.050219472609427,-0.009588158267622,12,Thursday,November,-0.006073825776920752,Low
fujairah,2024-11-14 11:01:00.000,0.0,9.0,0.0,0.0,10.0,2024-11-07 11:01:00.000,11.261031633271193,11.10700736550019,0.1540242677710015,11,Thursday,November,0.1248057522897486,Moderate
fujairah,2024-11-14 10:31:30.000,12.4,13.0,1.7,4.0,12.0,2024-11-07 10:16:30.000,11.780567707944998,11.222383975353878,0.5581837325911199,10,Thursday,November,0.6465995584913803,Moderate
fujairah,2024-11-14 09:01:30.000,3.1,10.0,0.2,1.0,11.0,2024-11-07 09:16:00.000,11.810263329381511,11.747989731907085,0.0622735974744266,9,Thursday,November,0.05300787530082185,Moderate
fujairah,2024-11-14 08:01:30.000,0.9,11.0,0.0,1.0,12.0,2024-11-07 08:01:00.000,11.69383552768158,11.668658006772194,0.025177520909386,8,Thursday,November,0.02373475423159291,Moderate
fujairah,2024-11-14 07:01:30.000,17.4,12.0,1.3,4.0,12.0,2024-11-07 07:16:30.000,11.92493541713532,11.736304028983678,0.1886313881516415,7,Thursday,November,0.19286963359415593,Moderate
fujairah,2024-11-14 06:46:30.000,2.3,11.0,0.1,1.0,11.0,2024-11-07 06:01:00.000,11.800563502874232,11.618893654908929,0.1816698479653062,6,Thursday,November,0.17199299580249006,Moderate
fujairah,2024-11-14 05:01:30.001,0.0,9.0,0.0,0.0,10.0,2024-11-07 05:46:30.000,11.283259061108346,11.104755927534358,0.1785031335739884,5,Thursday,November,0.14467028475452504,Moderate
fujairah,2024-11-14 04:01:30.000,5.2,10.0,0.6,2.0,13.0,2024-11-07 04:01:03.085,11.670559152960784,11.41682099280356,0.2537381601572246,4,Thursday,November,0.22224939877498742,Moderate
fujairah,2024-11-14 03:46:30.000,9.1,10.0,1.7,4.0,13.0,2024-11-07 03:46:30.001,11.693864432823895,11.422315616116778,0.2715488167071171,3,Thursday,November,0.23773534704641186,Moderate
fujairah,2024-11-14 02:16:30.000,0.0,5.0,0.0,0.0,5.0,2024-11-07 02:31:30.000,10.08218851466532,10.06818002199603,0.0140084926692907,2,Thursday,November,0.006956814756334441,Moderate
fujairah,2024-11-14 01:31:30.001,0.0,5.0,0.0,0.0,3.0,2024-11-07 01:31:30.000,9.85694750161229,9.935044768038852,-0.078097266426564,1,Thursday,November,-0.039303932820615964,Low
fujairah,2024-11-14 00:01:30.000,0.0,5.0,0.0,0.0,5.0,2024-11-07 00:01:30.001,10.593095261470172,10.751459418645224,-0.1583641571750504,0,Thursday,November,-0.07364774911414189,Low
fujairah,2024-11-13 23:01:30.000,0.0,7.0,0.0,0.0,7.0,2024-11-06 23:01:30.000,11.062467253857069,11.112448434050537,-0.0499811801934662,23,Wednesday,November,-0.03148435409447811,Low
fujairah,2024-11-13 22:01:30.000,0.0,7.0,0.0,0.0,7.0,2024-11-06 22:01:30.000,11.20938685484617,11.238486866554036,-0.0291000117078663,22,Wednesday,November,-0.018125223117115532,Low
fujairah,2024-11-13 21:01:30.000,0.0,10.0,0.0,0.0,10.0,2024-11-06 21:01:30.000,11.320256868075433,11.09320747496784,0.2270493931075918,21,Wednesday,November,0.20467425099542735,Moderate
fujairah,2024-11-13 20:01:00.000,2.6,11.0,5.5,1.0,11.0,2024-11-06 20:01:00.000,11.897533398447468,11.671128076517974,0.2264053219294943,20,Wednesday,November,0.21338627465113505,Moderate
fujairah,2024-11-13 19:01:00.000,0.0,13.0,0.0,0.0,13.0,2024-11-06 19:31:00.001,12.051391534764525,11.833488427679388,0.2179031070851351,19,Wednesday,November,0.23938337451539607,Moderate
fujairah,2024-11-13 18:01:00.000,2.6,14.0,0.7,1.0,14.0,2024-11-06 18:01:00.000,12.426566635416238,12.298187583089708,0.1283790523265295,18,Wednesday,November,0.14614403304782503,Moderate
fujairah,2024-11-13 17:01:00.000,1.9,15.0,0.1,1.0,14.0,2024-11-06 17:31:00.000,12.449943891020412,12.339057333260282,0.1108865577601303,17,Wednesday,November,0.13479946818291272,Moderate
fujairah,2024-11-13 16:46:00.000,5.7,17.0,0.3,2.0,16.0,2024-11-06 16:01:00.000,12.771557770599689,12.476762466336307,0.2947953042633795,16,Wednesday,November,0.40166831627989397,Moderate
fujairah,2024-11-13 15:01:00.000,0.0,16.0,0.0,0.0,16.0,2024-11-06 15:31:00.000,12.804194372247446,12.55144004765172,0.2527543245957275,15,Wednesday,November,0.3221996183846831,Moderate
fujairah,2024-11-13 14:31:00.000,3.9,17.0,0.2,2.0,19.0,2024-11-06 14:31:00.000,12.600287616530451,12.232059132215118,0.3682284843153329,14,Wednesday,November,0.5117604620528883,Moderate
fujairah,2024-11-13 13:46:00.000,6.3,14.0,0.6,3.0,15.0,2024-11-06 13:46:00.000,12.209364266699684,11.986436643734288,0.2229276229653969,13,Wednesday,November,0.2603765250907138,Moderate
fujairah,2024-11-13 12:46:00.000,0.0,9.0,0.0,0.0,10.0,2024-11-06 12:46:00.000,11.476095692559108,11.387700737116749,0.088394955442359,12,Wednesday,November,0.06986086281563615,Moderate
fujairah,2024-11-13 11:01:30.000,0.0,8.0,0.0,0.0,10.0,2024-11-06 11:01:00.000,11.235661553054276,11.166866119254337,0.0687954337999396,11,Wednesday,November,0.049285400623775705,Moderate
fujairah,2024-11-13 10:16:30.001,8.8,10.0,4.6,4.0,12.0,2024-11-06 10:31:30.000,11.635817387395882,11.395784779867768,0.2400326075281142,10,Wednesday,November,0.21063280165852652,Moderate
fujairah,2024-11-13 09:01:30.001,4.5,10.0,0.5,2.0,10.0,2024-11-06 09:01:00.000,11.808041117998329,11.71389036963275,0.0941507483655765,9,Wednesday,November,0.08037530264894406,Moderate
