City,Timestamp,TotalJamDelay,TrafficIndex,JamLengthKm,JamCount,TrafficIndexLastWeek,UpdateTimeUTCWeekAgo,LiveTravelTimePer10Km,HistoricTravelTimePer10Km,TravelDelayMinutes,Hour,DayName,Month,TrafficFrictionScore,FrictionCategory,TravelTimeInflationPct,FrictionVolatilityIndex,NetworkShockEscalation
al-ain,2024-11-11 14:46:00.000,61.5,21.0,6.7,25.0,22.0,2024-11-04 14:46:00.000,11.841578929693656,11.458669569723757,0.3829093599699007,14,Monday,November,0.7017478347236896,Moderate,3.34,0.9314277621540042,17.06
al-ain,2024-11-11 14:01:00.000,30.6,17.0,3.5,12.0,22.0,2024-11-04 14:46:00.000,11.460587454722388,11.266594592739253,0.1939928619831352,14,Monday,November,0.2927129956232395,Moderate,1.72,0.9314277621540042,17.06
al-ain,2024-11-11 13:31:00.000,46.9,20.0,6.6,19.0,22.0,2024-11-04 13:46:00.000,11.664576048810568,11.146571202726376,0.5180048460841906,13,Monday,November,0.9294424925173256,Moderate,4.65,0.8248102705754606,17.06
al-ain,2024-11-11 12:01:00.000,40.6,14.0,4.8,13.0,18.0,2024-11-04 12:01:00.000,10.840379901791977,10.403124147734388,0.4372557540575901,12,Monday,November,0.5884367493720053,Moderate,4.2,0.48285702452402707,17.06
al-ain,2024-11-11 11:01:00.000,102.8,22.0,15.0,30.0,21.0,2024-11-04 11:31:00.000,11.735634606881096,10.646682189523595,1.0889524173575005,11,Monday,November,2.250180174011281,High,10.23,0.7386560834460699,17.06
al-ain,2024-11-11 10:46:30.000,90.1,21.0,14.3,30.0,20.0,2024-11-04 10:31:30.000,11.642547599998386,10.71816730126928,0.9243802987291048,10,Monday,November,1.8111292469760545,Moderate,8.62,0.6523201993397518,17.06
al-ain,2024-11-11 09:16:30.000,24.0,14.0,4.3,11.0,16.0,2024-11-04 09:16:30.000,11.177609041957378,10.91907715008822,0.2585318918691595,9,Monday,November,0.33147915674714,Moderate,2.37,0.38054239435545933,17.06
al-ain,2024-11-11 08:01:30.000,11.8,14.0,0.8,5.0,15.0,2024-11-04 08:16:00.000,11.242320863997472,11.076848692619626,0.1654721713778464,8,Monday,November,0.2091398432510304,Moderate,1.49,0.8124787974056833,17.06
al-ain,2024-11-11 07:16:30.000,23.5,14.0,2.0,9.0,15.0,2024-11-04 07:01:00.000,11.095326169180977,10.913870459759789,0.1814557094211899,7,Monday,November,0.2327661796301499,Moderate,1.66,0.4638986317162511,17.06
al-ain,2024-11-11 06:46:30.001,22.6,12.0,2.7,10.0,15.0,2024-11-04 06:31:30.000,10.799753251999809,10.73263916878782,0.0671140832119867,6,Monday,November,0.0750392318122461,Moderate,0.63,0.1390796784572914,17.06
al-ain,2024-11-11 05:01:30.000,26.0,10.0,4.2,8.0,13.0,2024-11-04 05:31:30.001,10.445530428807915,10.347054892961868,0.0984755358460489,5,Monday,November,0.0951725267380487,Moderate,0.95,0.19207026081510203,17.06
al-ain,2024-11-11 04:01:30.000,124.0,26.0,15.3,35.0,29.0,2024-11-04 04:01:00.001,12.172429700524086,10.9513330506179,1.2210966499061868,4,Monday,November,2.899054640272267,High,11.15,1.4076723148572023,17.06
al-ain,2024-11-11 03:46:30.000,167.0,27.0,24.3,45.0,26.0,2024-11-04 03:46:00.000,12.118207065189006,10.871842658115224,1.2463644070737825,3,Monday,November,3.0953206415172785,High,11.46,1.2038965826544392,17.06
al-ain,2024-11-11 02:46:30.000,22.6,5.0,3.4,6.0,4.0,2024-11-04 02:46:30.001,9.22018097109851,9.224316862498863,-0.0041358914003541,2,Monday,November,-0.0022418415704953,Low,-0.04,0.03810467494508822,17.06
al-ain,2024-11-11 02:01:30.000,2.4,0.0,0.2,1.0,4.0,2024-11-04 02:46:30.001,8.449675007645562,8.695691795884995,-0.2460167882394337,2,Monday,November,-0.0,Moderate,-2.83,0.03810467494508822,17.06
al-ain,2024-11-11 01:01:30.000,0.0,0.0,0.0,0.0,0.0,2024-11-04 01:01:30.000,8.240493571036104,8.508384938585165,-0.2678913675490602,1,Monday,November,-0.0,Moderate,-3.15,0.04566779501553584,17.06
al-ain,2024-11-11 00:01:30.000,0.0,1.0,0.0,0.0,0.0,2024-11-04 00:01:30.000,9.05256711989978,9.25047327737735,-0.1979061574775702,0,Monday,November,-0.0213941656327534,Low,-2.14,0.011973891993347599,17.06
al-ain,2024-11-10 23:01:30.000,0.0,2.0,0.0,0.0,2.0,2024-11-03 23:01:30.000,9.27198404435697,9.428268970004368,-0.1562849256473981,23,Sunday,November,-0.0331524113587789,Low,-1.66,0.021185312309362478,17.06
al-ain,2024-11-10 22:01:30.000,3.2,2.0,0.2,1.0,3.0,2024-11-03 22:01:30.000,9.517435259561148,9.76206319153542,-0.2446279319742714,22,Sunday,November,-0.0501180799948899,Low,-2.51,0.11420329067234017,17.06
al-ain,2024-11-10 21:01:30.000,2.4,4.0,1.2,1.0,4.0,2024-11-03 21:01:30.001,9.889936872063972,10.025031048539502,-0.1350941764755298,21,Sunday,November,-0.0539027463641465,Low,-1.35,0.46913454401913685,17.06
al-ain,2024-11-10 20:01:00.000,7.2,6.0,1.2,3.0,6.0,2024-11-03 20:01:30.000,10.01474814861688,10.172582210120089,-0.1578340615032054,20,Sunday,November,-0.093093803466846,Low,-1.55,0.9247825105034427,17.06
al-ain,2024-11-10 19:01:00.001,6.4,9.0,0.5,3.0,10.0,2024-11-03 19:01:00.001,10.419283354620566,10.592901576208297,-0.1736182215877288,19,Sunday,November,-0.1475104798291623,Low,-1.64,1.2023124949772548,17.06
al-ain,2024-11-10 18:01:00.000,63.4,14.0,4.6,18.0,14.0,2024-11-03 18:01:00.001,10.974812848627074,11.134349952040203,-0.1595371034131307,18,Sunday,November,-0.2005972021181664,Low,-1.43,1.7110171843755362,17.06
al-ain,2024-11-10 17:01:00.000,78.7,19.0,8.8,28.0,19.0,2024-11-03 17:01:00.000,11.49114892325187,11.371081589523866,0.120067333728004,17,Sunday,November,0.2006211390597892,Moderate,1.06,1.705568678396402,17.06
al-ain,2024-11-10 16:01:00.000,108.2,22.0,14.7,37.0,23.0,2024-11-03 16:01:00.001,11.825026033996322,11.52506391672524,0.2999621172710807,16,Sunday,November,0.572592623142595,Moderate,2.6,1.0934579513289073,17.06
al-ain,2024-11-10 15:01:00.001,147.3,25.0,17.1,47.0,30.0,2024-11-03 15:01:00.001,12.12307922845708,11.419986850510927,0.7030923779461524,15,Sunday,November,1.53917072574102,Moderate,6.16,1.1962912890914774,17.06
al-ain,2024-11-10 14:46:00.000,137.6,24.0,17.8,46.0,28.0,2024-11-03 14:46:00.001,11.9386449737579,11.305767795225066,0.6328771785328353,14,Sunday,November,1.3434781750252314,Moderate,5.6,0.9314277621540042,17.06
al-ain,2024-11-10 14:01:00.000,58.2,19.0,6.2,20.0,28.0,2024-11-03 14:46:00.001,11.52755514199178,11.269079248478269,0.2584758935135127,14,Sunday,November,0.4357979803380898,Moderate,2.29,0.9314277621540042,17.06
al-ain,2024-11-10 13:46:00.000,98.5,21.0,11.1,35.0,25.0,2024-11-03 13:46:00.000,11.673860386623463,11.14666179250344,0.5271985941200246,13,Sunday,November,0.9932274507481932,Moderate,4.73,0.8248102705754606,17.06
al-ain,2024-11-10 12:46:00.000,53.6,13.0,4.6,19.0,13.0,2024-11-03 12:46:00.000,10.72210800154802,10.442965256862363,0.2791427446856556,12,Sunday,November,0.3474928424691371,Moderate,2.67,0.48285702452402707,17.06
al-ain,2024-11-10 11:01:00.000,4.2,6.0,0.3,2.0,6.0,2024-11-03 11:01:00.000,9.954900285992236,9.99981239162188,-0.0449121056296455,11,Sunday,November,-0.0269477689405087,Low,-0.45,0.7386560834460699,17.06
al-ain,2024-11-10 10:01:00.001,46.9,9.0,3.3,10.0,9.0,2024-11-03 10:01:00.000,10.454436460689658,10.28802829585145,0.1664081648382076,10,Sunday,November,0.1455743938950665,Moderate,1.62,0.6523201993397518,17.06
al-ain,2024-11-10 09:01:00.001,24.8,10.0,1.5,8.0,11.0,2024-11-03 09:01:00.000,10.679736273075797,10.607181363970428,0.0725549091053689,9,Sunday,November,0.0684016861932966,Moderate,0.68,0.38054239435545933,17.06
al-ain,2024-11-10 08:01:30.000,51.8,11.0,4.2,12.0,17.0,2024-11-03 08:01:00.000,10.977221589067303,10.890543552585005,0.0866780364823007,8,Sunday,November,0.0875492023608843,Moderate,0.8,0.8124787974056833,17.06
al-ain,2024-11-10 07:31:30.000,35.7,11.0,2.7,10.0,16.0,2024-11-03 07:46:00.000,10.860746037455565,10.810292660987448,0.0504533764681163,7,Sunday,November,0.0513387711650153,Moderate,0.47,0.4638986317162511,17.06
al-ain,2024-11-10 06:16:30.001,24.0,9.0,1.7,7.0,11.0,2024-11-03 06:46:30.000,10.544628094746995,10.454730363646474,0.0898977311005211,6,Sunday,November,0.0773888519132016,Moderate,0.86,0.1390796784572914,17.06
al-ain,2024-11-10 06:01:30.000,14.7,8.0,0.7,4.0,11.0,2024-11-03 06:46:30.000,10.42310247187852,10.389460459519142,0.0336420123593761,6,Sunday,November,0.0259047233418586,Moderate,0.32,0.1390796784572914,17.06
al-ain,2024-11-10 05:46:30.000,19.0,7.0,1.5,5.0,7.0,2024-11-03 05:16:30.000,10.21990638065121,10.23139489106854,-0.0114885104173296,5,Sunday,November,-0.007860079077928,Low,-0.11,0.19207026081510203,17.06
al-ain,2024-11-10 04:31:30.000,2.5,4.0,0.2,1.0,6.0,2024-11-03 04:46:30.000,9.672271761598656,9.829832661422737,-0.1575608998240802,4,Sunday,November,-0.0641153945346107,Low,-1.6,1.4076723148572023,17.06
al-ain,2024-11-10 03:31:30.000,3.5,4.0,0.2,1.0,3.0,2024-11-03 03:01:30.000,9.58513223285841,9.680893656865983,-0.0957614240075752,3,Sunday,November,-0.0395671835273829,Low,-0.99,1.2038965826544392,17.06
al-ain,2024-11-10 02:46:30.000,0.0,2.0,0.0,0.0,3.0,2024-11-03 02:01:30.000,9.142948138149857,9.33680824563703,-0.1938601074871755,2,Sunday,November,-0.04152599097829,Low,-2.08,0.03810467494508822,17.06
al-ain,2024-11-10 02:01:30.000,3.1,1.0,0.2,1.0,3.0,2024-11-03 02:01:30.000,8.867385364595497,9.101635311924618,-0.2342499473291202,2,Sunday,November,-0.0257371273733869,Low,-2.57,0.03810467494508822,17.06
al-ain,2024-11-10 01:46:30.000,0.0,1.0,0.0,0.0,1.0,2024-11-03 01:01:30.000,8.889209216948194,9.129223878252578,-0.2400146613043841,1,Sunday,November,-0.0262908068095625,Low,-2.63,0.04566779501553584,17.06
al-ain,2024-11-10 00:01:30.000,0.0,1.0,0.0,0.0,1.0,2024-11-03 00:01:30.000,9.128684339522236,9.28876494957943,-0.1600806100571947,0,Sunday,November,-0.0172337884450873,Low,-1.72,0.011973891993347599,17.06
al-ain,2024-11-09 23:01:30.000,5.3,1.0,0.6,2.0,2.0,2024-11-02 23:01:30.001,9.261381972715022,9.477276793452845,-0.2158948207378213,23,Saturday,November,-0.0227802590810652,Low,-2.28,0.021185312309362478,17.06
al-ain,2024-11-09 22:01:30.001,2.1,4.0,0.3,1.0,3.0,2024-11-02 22:01:30.000,9.49597577960694,9.615708026837709,-0.1197322472307682,22,Saturday,November,-0.0498069396019896,Low,-1.25,0.11420329067234017,17.06
al-ain,2024-11-09 21:01:00.001,5.8,6.0,0.5,3.0,6.0,2024-11-02 21:01:30.000,9.819146379997097,9.797101673352174,0.0220447066449231,21,Saturday,November,0.0135007519855902,Moderate,0.23,0.46913454401913685,17.06
al-ain,2024-11-09 20:01:00.001,26.1,11.0,3.4,11.0,11.0,2024-11-02 20:01:00.000,10.467457746001449,10.304430867820862,0.1630268781805846,20,Saturday,November,0.1740315096476248,Moderate,1.58,0.9247825105034427,17.06
al-ain,2024-11-09 19:01:00.001,56.9,16.0,4.8,14.0,15.0,2024-11-02 19:01:00.000,11.04342262402356,10.78731306545576,0.2561095585677986,19,Saturday,November,0.3798678050984773,Moderate,2.37,1.2023124949772548,17.06
al-ain,2024-11-09 18:01:00.000,120.7,18.0,8.7,27.0,19.0,2024-11-02 18:01:00.000,11.47682153773576,11.314587293609408,0.1622342441263509,18,Saturday,November,0.2580930544345778,Moderate,1.43,1.7110171843755362,17.06
al-ain,2024-11-09 17:01:00.000,131.6,22.0,9.6,31.0,23.0,2024-11-02 17:01:00.000,11.955909695249677,11.623885756123398,0.3320239391262785,17,Saturday,November,0.6284066115266267,Moderate,2.86,1.705568678396402,17.06
al-ain,2024-11-09 16:01:00.000,134.2,24.0,13.3,42.0,26.0,2024-11-02 16:01:00.000,12.173435400792744,11.6344131542687,0.5390222465240431,16,Saturday,November,1.1119197629517417,Moderate,4.63,1.0934579513289073,17.06
al-ain,2024-11-09 15:01:00.001,128.1,26.0,11.9,37.0,31.0,2024-11-02 15:01:00.001,12.131994347782292,11.301564492532409,0.8304298552498857,15,Saturday,November,1.9104590564221005,Moderate,7.35,1.1962912890914774,17.06
al-ain,2024-11-09 14:46:00.000,134.9,24.0,14.1,36.0,28.0,2024-11-02 14:46:00.001,11.965386387722658,11.235562481453146,0.7298239062695124,14,Saturday,November,1.558958332471745,Moderate,6.5,0.9314277621540042,17.06
al-ain,2024-11-09 13:46:00.000,91.2,19.0,8.1,28.0,21.0,2024-11-02 13:46:00.000,11.489043329482229,10.97324592616011,0.5157974033221162,13,Saturday,November,0.8930949628821112,Moderate,4.7,0.8248102705754606,17.06
al-ain,2024-11-09 12:46:00.000,49.6,11.0,3.8,15.0,13.0,2024-11-02 12:46:30.000,10.52506397281394,10.337906882599802,0.1871570902141375,12,Saturday,November,0.1991435999313043,Moderate,1.81,0.48285702452402707,17.06
al-ain,2024-11-09 12:01:00.191,30.6,6.0,1.9,9.0,13.0,2024-11-02 12:46:30.000,10.04165428687928,10.080552468583477,-0.0388981817041962,12,Saturday,November,-0.0231524106394511,Low,-0.39,0.48285702452402707,17.06
al-ain,2024-11-09 11:01:00.000,4.8,6.0,0.1,2.0,6.0,2024-11-02 11:01:00.001,9.899381248293697,9.916483161140068,-0.0171019128463711,11,Saturday,November,-0.0103475673190605,Low,-0.17,0.7386560834460699,17.06
al-ain,2024-11-09 10:01:00.000,9.0,8.0,1.6,4.0,9.0,2024-11-02 10:01:30.001,10.32058712269058,10.199423912552446,0.1211632101381336,10,Saturday,November,0.0950353362518978,Moderate,1.19,0.6523201993397518,17.06
al-ain,2024-11-09 09:01:00.000,25.6,10.0,1.5,6.0,11.0,2024-11-02 09:01:30.000,10.665913591654764,10.56819632160227,0.0977172700524935,9,Saturday,November,0.092463526489143,Moderate,0.92,0.38054239435545933,17.06
al-ain,2024-11-09 08:16:30.000,31.6,13.0,3.7,10.0,14.0,2024-11-02 08:01:30.001,11.02987023019339,10.81277438568771,0.2170958445056801,8,Saturday,November,0.2610103455325487,Moderate,2.01,0.8124787974056833,17.06
al-ain,2024-11-09 07:31:30.001,51.1,12.0,5.4,18.0,14.0,2024-11-02 07:46:30.000,10.902291453117977,10.783819389337488,0.1184720637804872,7,Saturday,November,0.1318331394507164,Moderate,1.1,0.4638986317162511,17.06
al-ain,2024-11-09 06:46:30.000,34.2,11.0,2.9,12.0,10.0,2024-11-02 06:31:30.000,10.6668740496299,10.569929788530096,0.0969442610998054,6,Saturday,November,0.1008887375254871,Moderate,0.92,0.1390796784572914,17.06
al-ain,2024-11-09 05:31:30.000,10.4,8.0,0.6,4.0,9.0,2024-11-02 05:46:30.000,10.17701365491596,10.17499364359286,0.0020200113231005,5,Saturday,November,0.0015882162830618,Moderate,0.02,0.19207026081510203,17.06
al-ain,2024-11-09 04:46:30.000,2.6,5.0,0.2,1.0,6.0,2024-11-02 04:46:30.000,9.88098603027916,9.965467943956144,-0.0844819136769849,4,Saturday,November,-0.0423873290005512,Low,-0.85,1.4076723148572023,17.06
al-ain,2024-11-09 03:46:30.000,1.4,4.0,0.0,1.0,3.0,2024-11-02 03:31:30.000,9.5460314075021,9.677362306964696,-0.1313308994625952,3,Saturday,November,-0.0542837584444173,Low,-1.36,1.2038965826544392,17.06
al-ain,2024-11-09 02:16:30.000,0.0,2.0,0.0,0.0,2.0,2024-11-02 02:46:30.000,8.987986648025373,9.146537546327048,-0.1585508983016748,2,Saturday,November,-0.0346690531796578,Low,-1.73,0.03810467494508822,17.06
al-ain,2024-11-09 01:16:30.001,0.0,1.0,0.0,0.0,1.0,2024-11-02 01:31:30.000,8.991274271990436,9.134097575566605,-0.1428233035761668,1,Saturday,November,-0.0156362795990066,Low,-1.56,0.04566779501553584,17.06
al-ain,2024-11-09 00:01:30.001,0.0,0.0,0.0,0.0,0.0,2024-11-02 00:01:30.000,9.45943205910024,9.68311300851013,-0.2236809494098892,0,Saturday,November,-0.0,Moderate,-2.31,0.011973891993347599,17.06
al-ain,2024-11-08 23:01:30.000,4.2,1.0,0.2,1.0,2.0,2024-11-01 23:01:30.000,9.45107655094444,9.688586604566703,-0.2375100536222643,23,Friday,November,-0.0245144171504141,Low,-2.45,0.021185312309362478,17.06
al-ain,2024-11-08 22:01:30.000,0.0,4.0,0.0,0.0,3.0,2024-11-01 22:01:30.000,9.70597502781776,9.819121656230504,-0.1131466284127444,22,Friday,November,-0.046092362381904,Low,-1.15,0.11420329067234017,17.06
al-ain,2024-11-08 21:01:00.000,12.2,7.0,1.4,4.0,6.0,2024-11-01 21:01:00.000,9.952550115552087,9.92227512168208,0.030274993870007,21,Friday,November,0.0213585044247516,Moderate,0.31,0.46913454401913685,17.06
al-ain,2024-11-08 20:01:00.001,43.1,10.0,2.1,13.0,10.0,2024-11-01 20:01:30.001,10.5532886267675,10.480402115545516,0.0728865112219825,20,Friday,November,0.0695455292825761,Moderate,0.7,0.9247825105034427,17.06
al-ain,2024-11-08 19:01:00.000,68.2,15.0,5.4,17.0,14.0,2024-11-01 19:01:00.001,11.082715625573131,10.87164233748102,0.2110732880921126,19,Friday,November,0.2912254858188477,Moderate,1.94,1.2023124949772548,17.06
al-ain,2024-11-08 18:01:00.000,56.4,17.0,7.0,16.0,17.0,2024-11-01 18:01:00.000,11.417277842191933,11.384013043830912,0.0332647983610208,18,Friday,November,0.0496750636142149,Moderate,0.29,1.7110171843755362,17.06
al-ain,2024-11-08 17:01:00.001,97.4,20.0,9.6,31.0,21.0,2024-11-01 17:01:00.000,11.829652340487186,11.5985827257365,0.2310696147506874,17,Friday,November,0.3984445689867905,Moderate,1.99,1.705568678396402,17.06
al-ain,2024-11-08 16:01:00.000,124.2,21.0,10.8,40.0,23.0,2024-11-01 16:31:00.000,11.8038150860113,11.482571951261956,0.3212431347493432,16,Friday,November,0.5875082567189833,Moderate,2.8,1.0934579513289073,17.06
al-ain,2024-11-08 15:01:00.000,130.5,23.0,11.3,36.0,24.0,2024-11-01 15:01:00.000,11.934891305703657,11.131588576249136,0.8033027294545185,15,Friday,November,1.659777726323368,Moderate,7.22,1.1962912890914774,17.06
al-ain,2024-11-08 14:46:00.000,125.7,22.0,13.7,40.0,22.0,2024-11-01 14:46:00.000,11.752282919520043,10.992381286633844,0.7599016328861996,14,Friday,November,1.5208566267460537,Moderate,6.91,0.9314277621540042,17.06
al-ain,2024-11-08 14:16:00.302,83.7,16.0,6.7,26.0,22.0,2024-11-01 14:46:00.000,11.10609168931572,10.836085007602156,0.2700066817135642,14,Friday,November,0.3986778346964071,Moderate,2.49,0.9314277621540042,17.06
al-ain,2024-11-08 13:46:00.000,69.0,16.0,6.0,22.0,16.0,2024-11-01 13:46:00.000,11.138149802991142,10.681170038082673,0.4569797649084695,13,Friday,November,0.6845388859522357,Moderate,4.28,0.8248102705754606,17.06
al-ain,2024-11-08 12:46:00.000,18.8,9.0,1.6,7.0,9.0,2024-11-01 12:46:00.000,10.25592543918239,10.15231068939391,0.1036147497884787,12,Friday,November,0.0918542365996071,Moderate,1.02,0.48285702452402707,17.06
al-ain,2024-11-08 11:01:30.000,28.5,4.0,1.5,8.0,5.0,2024-11-01 11:31:30.000,9.688755896882128,9.74326216809732,-0.0545062712151906,11,Friday,November,-0.0223770110153308,Low,-0.56,0.7386560834460699,17.06
al-ain,2024-11-08 10:01:30.001,12.8,5.0,0.8,4.0,5.0,2024-11-01 10:01:30.000,10.032910211460372,10.005934456047251,0.0269757554131189,10,Friday,November,0.0134798781321306,Moderate,0.27,0.6523201993397518,17.06
al-ain,2024-11-08 09:01:30.000,25.1,14.0,3.1,9.0,15.0,2024-11-01 09:01:30.000,10.660747745325631,9.9773196622715,0.6834280830541335,9,Friday,November,0.9589743023808796,Moderate,6.85,0.38054239435545933,17.06
al-ain,2024-11-08 08:16:30.000,132.7,24.0,16.0,31.0,25.0,2024-11-01 08:16:30.000,11.777846371344516,10.540370638968152,1.237475732376364,8,Friday,November,2.817682470029361,High,11.74,0.8124787974056833,17.06
al-ain,2024-11-08 07:46:30.001,145.7,20.0,18.3,39.0,19.0,2024-11-01 07:46:30.000,11.430285954113748,10.535181299443854,0.8951046546698933,7,Friday,November,1.699267680789025,Moderate,8.5,0.4638986317162511,17.06
al-ain,2024-11-08 06:46:30.000,42.6,10.0,5.4,14.0,9.0,2024-11-01 06:46:30.000,10.407674768507002,10.222330546752334,0.1853442217546685,6,Friday,November,0.1813130781742848,Moderate,1.81,0.1390796784572914,17.06
al-ain,2024-11-08 06:01:30.000,11.7,7.0,0.7,5.0,9.0,2024-11-01 06:46:30.000,10.21147010226607,10.259954561553794,-0.0484844592877244,6,Friday,November,-0.0330792122887017,Low,-0.47,0.1390796784572914,17.06
al-ain,2024-11-08 05:01:30.001,7.0,7.0,0.4,3.0,7.0,2024-11-01 05:01:30.000,10.070933868767147,10.073300567267708,-0.0023666985005608,5,Friday,November,-0.0016446336921344,Low,-0.02,0.19207026081510203,17.06
al-ain,2024-11-08 04:01:30.001,37.9,13.0,3.7,13.0,12.0,2024-11-01 04:01:30.000,10.9501507243303,10.487742567559737,0.4624081567705644,4,Friday,November,0.573174446196958,Moderate,4.41,1.4076723148572023,17.06
al-ain,2024-11-08 03:46:30.000,76.4,14.0,8.3,23.0,13.0,2024-11-01 03:46:30.000,10.938252854935504,10.361881950040026,0.5763709048954784,3,Friday,November,0.7787381392147136,Moderate,5.56,1.2038965826544392,17.06
al-ain,2024-11-08 02:46:30.000,3.7,2.0,0.3,3.0,2.0,2024-11-01 02:46:30.001,9.054629492360046,9.171215428171838,-0.1165859358117913,2,Friday,November,-0.0254243151793526,Low,-1.27,0.03810467494508822,17.06
al-ain,2024-11-08 02:01:30.000,0.0,0.0,0.0,0.0,2.0,2024-11-01 02:46:30.001,8.58669858776975,8.754890972609566,-0.1681923848398163,2,Friday,November,-0.0,Moderate,-1.92,0.03810467494508822,17.06
al-ain,2024-11-08 01:01:30.000,0.0,0.0,0.0,0.0,0.0,2024-11-01 01:01:30.000,8.834807801180041,8.97696435702784,-0.1421565558477997,1,Friday,November,-0.0,Moderate,-1.58,0.04566779501553584,17.06
al-ain,2024-11-08 00:01:30.000,0.0,2.0,0.0,0.0,1.0,2024-11-01 00:01:30.000,9.4120638729785,9.50096025195711,-0.0888963789786103,0,Friday,November,-0.0187131356454835,Low,-0.94,0.011973891993347599,17.06
al-ain,2024-11-07 23:01:30.000,1.3,2.0,0.2,1.0,2.0,2024-10-31 23:01:30.000,9.538996898449769,9.681852559854669,-0.1428556614049014,23,Thursday,November,-0.0295099848963294,Low,-1.48,0.021185312309362478,17.06
al-ain,2024-11-07 22:16:30.001,0.0,3.0,0.0,0.0,3.0,2024-10-31 22:01:30.000,9.699465335437434,9.871887804145343,-0.172422468707909,22,Thursday,November,-0.0523980231933469,Low,-1.75,0.11420329067234017,17.06
al-ain,2024-11-07 22:01:30.000,0.0,2.0,0.0,0.0,3.0,2024-10-31 22:01:30.000,9.649392059887983,9.863791370459989,-0.2143993105720039,22,Thursday,November,-0.043471988106741,Low,-2.17,0.11420329067234017,17.06
al-ain,2024-11-07 21:01:00.001,18.9,4.0,1.5,6.0,5.0,2024-10-31 21:01:00.000,9.689507640866784,9.85223483386298,-0.1627271929961971,21,Thursday,November,-0.0660671190812009,Low,-1.65,0.46913454401913685,17.06
al-ain,2024-11-07 20:01:00.001,20.8,8.0,1.0,6.0,7.0,2024-10-31 20:01:00.001,10.408220252280016,10.454501196293362,-0.0462809440133451,20,Thursday,November,-0.0354151331713507,Low,-0.44,0.9247825105034427,17.06
al-ain,2024-11-07 19:01:00.000,26.5,11.0,1.7,6.0,12.0,2024-10-31 19:01:00.000,10.82642364649482,10.910868188903798,-0.0844445424089794,19,Thursday,November,-0.0851343770648263,Low,-0.77,1.2023124949772548,17.06
al-ain,2024-11-07 18:01:00.000,48.8,16.0,3.3,11.0,17.0,2024-10-31 18:01:00.000,11.491511075543324,11.4437420839113,0.047768991632024,18,Thursday,November,0.0667879318240592,Moderate,0.42,1.7110171843755362,17.06
al-ain,2024-11-07 17:01:00.000,95.6,21.0,6.9,28.0,21.0,2024-10-31 17:01:00.000,12.073003718087978,11.755152741724544,0.3178509763634345,17,Thursday,November,0.5678250763973387,Moderate,2.7,1.705568678396402,17.06
al-ain,2024-11-07 16:31:00.000,109.9,24.0,10.6,31.0,24.0,2024-10-31 16:01:00.000,12.296613666241576,11.769959082888326,0.5266545833532508,16,Thursday,November,1.0738958318771197,Moderate,4.47,1.0934579513289073,17.06
al-ain,2024-11-07 15:01:00.000,116.8,27.0,13.9,36.0,31.0,2024-10-31 15:01:00.001,12.35227180530522,11.370946043978742,0.9813257613264774,15,Thursday,November,2.33013114769331,High,8.63,1.1962912890914774,17.06
al-ain,2024-11-07 14:46:00.000,123.4,26.0,15.2,40.0,29.0,2024-10-31 14:46:00.000,12.13802342203688,11.2495983601327,0.8884250619041811,14,Thursday,November,2.0533223382773493,High,7.9,0.9314277621540042,17.06
al-ain,2024-11-07 13:46:00.000,126.6,27.0,12.4,36.0,26.0,2024-10-31 13:46:00.000,12.238241405273245,11.123194800843663,1.115046604429578,13,Thursday,November,2.7066197130086422,High,10.02,0.8248102705754606,17.06
al-ain,2024-11-07 12:46:00.000,67.1,18.0,9.1,21.0,18.0,2024-10-31 12:01:00.001,11.27309755893066,10.604310688769756,0.6687868701609041,12,Thursday,November,1.1352141611283613,Moderate,6.31,0.48285702452402707,17.06
al-ain,2024-11-07 11:01:00.000,90.0,19.0,11.6,29.0,25.0,2024-10-31 11:01:00.000,11.479911953901592,10.649871305050564,0.8300406488510284,11,Thursday,November,1.4808415873242011,Moderate,7.79,0.7386560834460699,17.06
al-ain,2024-11-07 10:31:00.000,104.0,20.0,10.4,29.0,25.0,2024-10-31 10:46:00.000,11.636936958544709,10.814523305441687,0.8224136531030215,10,Thursday,November,1.5209429576783968,Moderate,7.6,0.6523201993397518,17.06
al-ain,2024-11-07 09:31:00.001,67.0,18.0,9.1,16.0,20.0,2024-10-31 09:46:00.001,11.512873283484094,10.906731282245502,0.6061420012385916,9,Thursday,November,1.0003506770223058,Moderate,5.56,0.38054239435545933,17.06
al-ain,2024-11-07 08:16:00.000,47.9,17.0,5.3,16.0,19.0,2024-10-31 08:16:30.000,11.528164311440728,11.14967251309122,0.3784917983495077,8,Thursday,November,0.5770896467485322,Moderate,3.39,0.8124787974056833,17.06
al-ain,2024-11-07 07:31:30.000,68.8,15.0,6.1,19.0,17.0,2024-10-31 07:16:30.000,11.265835103899258,11.039698380177176,0.2261367237220817,7,Thursday,November,0.3072593778397038,Moderate,2.05,0.4638986317162511,17.06
al-ain,2024-11-07 06:16:00.000,20.9,12.0,1.3,6.0,14.0,2024-10-31 06:46:30.000,10.88578681976376,10.70967884009242,0.1761079796713414,6,Thursday,November,0.1973257823703178,Moderate,1.64,0.1390796784572914,17.06
